AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
284.779,101.36,87.107,4.889,329.44000000000005,1373.15,801.35,161.75,1408.4,0.30978,66.706
284.47799999999995,101.36,88.7,4.8108,324.29,1373.35,803.38,160.76,1392.9,0.19093,67.022
284.521,101.36,88.817,4.8503,326.63,1373.25,802.47,161.37,1401.8000000000002,0.22,66.617
284.438,101.34,89.154,4.8104,326.03999999999996,1373.25,803.01,161.19,1406.0,0.00038751,65.63
284.215,101.31,89.802,4.826,326.31,1373.15,802.78,161.32,1393.2,0.075924,65.546
284.189,101.32,90.021,4.2987,287.15,1365.9499999999998,811.9,148.89,1295.3,0.28048,70.347
284.165,101.3,89.734,3.7098,239.72000000000003,1357.9499999999998,823.24,133.9,1180.3000000000002,0.65161,75.08
284.096,101.28,90.045,3.6994,239.67,1357.65,823.17,133.67,1180.5,0.82232,76.725
284.08,101.26,90.489,3.6883,239.98999999999998,1357.5500000000002,823.04,133.66,1181.4,0.8867,77.084
283.969,101.23,90.953,3.6773,239.8,1357.4499999999998,823.1,133.68,1180.7,0.91709,76.791
283.893,101.23,91.713,3.6768,239.68,1357.65,823.14,133.68,1178.0,0.85194,76.085
283.82899999999995,101.23,92.19,3.6865,239.81,1357.9499999999998,823.1899999999999,133.67,1172.4,0.68115,76.808
283.87699999999995,101.27,92.601,3.6948,239.06,1358.0500000000002,823.1999999999999,133.56,1166.8,0.65734,77.531
283.86,101.31,93.113,3.7076,237.48000000000002,1357.0500000000002,822.91,133.13,1182.3,0.68121,75.315
283.831,101.36,93.517,4.7675,319.74,1371.65,803.76,158.9,1382.1,0.2343,67.56
284.887,101.39,90.566,4.7731,323.46,1373.25,803.62,160.27,1391.1,0.15641,66.714
285.31699999999995,101.36,88.615,4.833,325.20000000000005,1373.35,803.06,160.26,1396.6,0.4397,65.495
285.867,101.35,86.16,4.8032,322.13,1373.25,804.26,159.46,1387.3,0.14408,67.443
286.00699999999995,101.36,84.855,4.7871,323.63,1373.15,803.65,159.65,1392.7,0.58365,68.352
285.528,101.39,85.354,4.7846,322.14,1373.15,804.1,159.9,1386.9,0.83718,69.052
285.23999999999995,101.38,85.719,4.8377,326.75,1373.35,802.51,160.87,1400.5,0.80741,68.632
280.65959999999995,101.51,93.344,4.2745,283.45,1364.5500000000002,812.09,149.35,1296.3,0.019143,70.972
280.3008,101.51,93.183,3.6475,235.63,1356.35,823.26,133.98,1176.8000000000002,0.31882,77.486
279.9084,101.52,93.957,3.7037,237.47,1357.4499999999998,823.4399999999999,133.57,1176.9,0.47005,79.522
279.6779,101.54,93.405,3.8144,241.17000000000002,1359.5500000000002,822.8299999999999,134.21,1202.1,0.25495,78.067
281.8947,101.52,92.274,3.8508,242.5,1359.85,823.22,133.68,1191.3,0.4262,77.246
282.4224,101.54,91.191,3.8468,243.29000000000002,1360.25,823.28,133.67,1187.5,0.68242,77.162
282.8863,101.58,89.871,3.8011,241.95,1359.15,823.1,133.26,1176.2,0.91985,77.12
282.9585,101.63,90.489,4.337,285.12,1364.35,811.52,147.98,1288.5,0.93793,70.252
283.392,101.64,93.039,4.9401,326.55,1373.25,802.34,161.74,1400.9,0.016447,61.094
284.438,101.62,95.52,4.9726,326.18,1373.4499999999998,802.55,160.66,1403.2,0.077294,61.166
285.494,101.58,92.264,4.9116,321.51000000000005,1373.0500000000002,804.11,159.17,1390.8,0.31055,62.768
286.102,101.53,86.009,4.9041,323.87,1373.15,803.4399999999999,159.26,1397.4,0.69192,65.0
286.465,101.48,82.106,4.8678,320.67,1373.35,804.55,158.35,1386.6,0.43963,63.917
286.7,101.46,81.483,4.8819,322.78,1373.4499999999998,803.74,158.68,1395.5,0.64231,63.434
286.927,101.45,81.857,4.4569,290.21000000000004,1366.9499999999998,811.52,148.31,1307.1,1.0452,67.655
286.842,101.44,83.569,4.8543,322.18000000000006,1373.25,804.28,158.81,1391.5,0.97772,64.807
286.664,101.43,86.339,4.8082,320.71,1373.0500000000002,804.8,158.9,1376.1,0.24707,62.279
286.171,101.44,87.323,4.9288,329.59000000000003,1373.25,802.03,161.07,1397.7,0.2041,59.652
284.058,101.41,91.454,4.9469,330.52,1373.35,801.73,162.69,1414.2,0.073448,68.02
282.5539,101.42,93.38,3.7497,239.05,1357.25,822.64,134.28,1180.6,0.30199,74.4
282.71349999999995,101.37,94.371,3.7262,236.96,1356.25,823.3299999999999,133.04,1163.4,0.10148,71.971
282.5739,101.35,94.191,4.3244,284.40000000000003,1364.85,812.29,148.2,1289.0,0.2261,68.782
282.8416,101.36,95.4,4.3055,281.66,1364.25,812.49,147.15,1280.9,0.2768,68.326
283.712,101.35,97.582,3.7688,239.36,1357.9499999999998,823.3,133.69,1176.7,0.64039,70.592
284.46,101.34,97.805,3.8227,239.39,1358.0500000000002,823.3,133.68,1178.5,0.70592,70.543
284.715,101.35,97.406,3.811,239.32,1358.65,823.1,133.68,1180.4,0.8337,71.974
284.681,101.39,98.386,3.7993,238.85999999999999,1358.5500000000002,823.39,133.68,1182.3,0.93187,71.58
284.503,101.47,100.06,3.832,239.23,1358.5500000000002,823.14,133.69,1184.1,1.0047,71.596
284.40099999999995,101.54,100.14,3.8645,239.86999999999998,1358.25,823.0699999999999,133.66,1178.3,0.90632,71.534
284.501,101.59,100.15,3.831,239.48000000000002,1358.0500000000002,822.9599999999999,133.55,1179.5,1.0959,70.273
284.893,101.63,100.15,4.1189,262.03,1362.75,817.6999999999999,140.46,1246.9,0.95839,59.352
285.197,101.66,100.14,4.8999,321.06,1373.35,803.16,159.7,1393.0,0.59454,59.098
285.066,101.69,100.07,4.8519,320.58,1373.5500000000002,802.97,159.87,1403.1,0.5805,58.115
284.834,101.73,99.817,4.8611,322.15000000000003,1373.0500000000002,802.51,160.25,1396.4,0.48617,58.393
284.90099999999995,101.81,97.703,4.8171,319.89,1373.4499999999998,803.09,159.83,1402.2,0.37829,58.151
285.018,101.91,94.111,4.8712,323.40000000000003,1373.0500000000002,802.02,160.45,1400.5,0.37592,58.242
285.013,101.98,91.447,4.8456,321.89,1373.25,802.74,160.28,1406.9,0.41874,58.166
284.86499999999995,102.07,86.221,4.8659,324.09,1373.15,801.68,160.98,1402.4,0.41499,59.853
284.868,102.15,85.127,4.771,317.07,1373.35,803.92,159.55,1387.7,0.33836,60.166
284.83,102.22,85.762,4.8686,325.85,1373.15,800.9399999999999,161.55,1408.8,0.33319,58.534
284.777,102.29,87.124,4.8408,323.58,1373.25,801.53,161.31,1412.7,0.26589,57.752
284.593,102.34,88.428,4.9235,329.62,1373.15,799.6999999999999,162.59,1415.0,0.28441,57.075
284.256,102.39,87.116,4.8656,325.34999999999997,1373.0500000000002,800.9399999999999,161.95,1404.4,0.24278,57.696
283.962,102.43,88.531,3.7227,238.92,1359.15,822.75,134.84,1191.8,0.75964,74.025
283.766,102.44,90.626,3.6614,233.32999999999998,1357.25,822.77,132.75,1171.9,0.85382,74.872
283.631,102.45,91.562,3.6715,234.20999999999998,1357.75,823.03,133.21,1169.3,0.87541,74.46
283.566,102.459,92.779,3.7065,235.6,1358.25,823.12,133.68,1172.9,0.88248,74.56
283.469,102.48,94.575,3.7022,235.56,1358.15,823.27,133.67,1177.6999999999998,0.88907,74.563
283.414,102.5,96.019,3.7269,235.48,1358.35,822.9399999999999,133.66,1182.5,0.88417,74.548
283.309,102.49,94.762,3.7039,235.33999999999997,1358.4499999999998,823.38,133.67,1180.8,1.0474,75.318
283.224,102.52,93.35,3.6806,235.2,1358.15,823.16,133.64,1171.0,1.2676,77.477
282.9791,102.57,93.829,3.7811,242.95000000000002,1361.65,822.5699999999999,136.89,1211.1,1.0208,74.943
282.8979,102.59,91.268,5.2189,354.29,1373.0500000000002,791.38,168.18,1468.5,0.45635,56.14
282.9788,102.6,89.14,5.2542,357.03000000000003,1372.9499999999998,790.27,168.63,1485.1,0.34177,54.546
283.467,102.62,85.615,5.2616,358.5,1373.15,790.11,168.6,1485.0,0.46674,57.272
283.90599999999995,102.6,79.652,5.2546,358.09,1373.75,790.35,168.38,1485.0,0.74689,58.203
284.40599999999995,102.57,74.673,5.2555,356.76,1373.65,790.84,167.89,1484.9,0.7279,60.363
284.708,102.55,74.753,5.257,356.79,1373.35,790.51,167.82,1484.9,0.69299,59.41
284.566,102.55,75.846,5.2753,357.70000000000005,1373.0500000000002,790.3199999999999,168.06,1484.9,0.48407,56.764
284.241,102.55,74.967,5.2724,358.68,1372.5500000000002,790.05,168.51,1484.8000000000002,0.52254,55.48
283.547,102.55,75.092,5.2637,359.68000000000006,1372.65,789.55,168.99,1476.6,0.51689,56.424
282.56269999999995,102.57,79.49,5.1605,351.71,1373.35,792.63,168.51,1459.6,0.47486,58.232
282.0044,102.57,80.421,5.1174,349.73999999999995,1372.85,793.9,168.21,1446.3,0.22633,58.93
281.4851,102.559,82.152,4.575,308.86,1369.4499999999998,804.77,157.89,1351.5,0.40269,66.031
280.8261,102.53,84.538,3.5684,233.94,1356.65,823.2099999999999,133.63,1169.6999999999998,0.87711,80.109
280.3163,102.52,86.029,3.5866,231.40999999999997,1356.0500000000002,823.28,133.25,1179.5,0.8987,79.378
279.838,102.509,88.049,3.6164,232.35,1356.65,823.11,133.61,1179.7,0.94198,79.587
279.68089999999995,102.5,88.881,3.6552,233.03,1356.9499999999998,823.28,133.58,1184.1,0.75919,79.146
279.58849999999995,102.47,89.414,3.6594,233.61999999999998,1357.25,822.99,132.89,1177.4,0.52385,79.892
279.511,102.44,89.001,3.6583,233.13,1357.0500000000002,822.98,132.87,1187.2,0.54545,79.971
279.1749,102.43,89.448,3.7298,235.32,1358.35,823.24,134.04,1198.0,0.68739,81.64
278.8436,102.39,90.38,3.7258,234.60000000000002,1357.75,822.91,133.67,1193.3,0.56359,81.623
278.7252,102.37,90.994,3.7294,234.76,1357.5500000000002,823.1,133.67,1188.7,0.53479,81.696
278.78619999999995,102.35,91.429,3.7068,235.3,1357.85,823.1999999999999,133.68,1183.5,0.70454,82.143
278.7916,102.35,91.253,3.6803,234.81,1357.5500000000002,823.09,133.65,1173.5,1.0661,82.001
278.7481,102.35,91.765,3.7314,239.98999999999998,1358.5500000000002,821.9499999999999,135.03,1196.2,1.0509,81.746
278.933,102.36,92.59,5.0503,341.10999999999996,1373.0500000000002,796.52,166.48,1433.4,0.21806,60.023
279.58669999999995,102.35,94.883,5.0587,336.86,1373.25,797.85,165.64,1429.7,0.21281,61.361
281.2041,102.32,95.87,4.9686,330.15,1373.15,800.47,163.09,1415.0,0.5457,64.707
282.8291,102.27,87.438,4.8578,322.52000000000004,1373.0500000000002,802.79,160.9,1405.5,1.1822,68.375
283.617,102.22,81.159,4.9134,328.53000000000003,1373.15,801.54,161.74,1406.9,1.5178,68.56
284.355,102.17,76.999,4.8487,322.64000000000004,1373.25,803.36,160.14,1386.8,1.3011,67.953
284.916,102.15,76.63,4.9225,326.95,1373.25,801.73,160.78,1400.9,0.30302,63.621
285.339,102.14,74.978,4.8985,324.48,1373.15,802.9399999999999,160.33,1402.0,0.25212,63.744
281.298,102.02,95.365,4.9768,331.46999999999997,1373.0500000000002,800.11,163.37,1412.4,2.0125,68.256
283.2,101.97,90.41,4.9124,324.05,1373.15,802.64,160.86,1396.3,6.0177,77.951
284.145,101.91,86.505,4.9277,326.24,1373.25,802.15,160.91,1400.9,6.9724,80.91
284.828,101.85,83.433,4.9186,326.13,1373.0500000000002,802.06,160.88,1400.2,7.2781,80.677
285.19199999999995,101.81,81.275,4.9007,324.85,1373.0500000000002,802.49,160.4,1395.2,3.0643,69.34
285.344,101.78,81.445,4.8966,324.36,1373.25,802.92,160.45,1398.4,0.41722,64.699
285.336,101.75,82.068,4.9129,325.06,1373.0500000000002,802.79,160.77,1397.4,0.46574,64.748
284.818,101.76,82.483,4.8645,323.62,1372.9499999999998,803.09,161.15,1382.0,0.43832,66.471
283.823,101.78,85.059,5.0298,338.43000000000006,1373.25,798.2099999999999,164.89,1422.6,0.50105,61.492
280.6153,101.7,91.458,3.7116,234.98999999999998,1356.0500000000002,822.51,133.96,1184.5,0.93069,79.44
280.8644,101.67,92.442,3.7259,235.01000000000002,1356.25,822.89,133.56,1181.9,1.0361,79.091
280.9105,101.66,91.304,3.7359,235.73000000000002,1356.65,823.06,133.37,1186.7,1.0996,79.124
281.0305,101.64,89.861,3.7246,236.98000000000002,1357.0500000000002,822.77,133.67,1192.0,1.139,79.683
280.9672,101.59,88.541,3.782,239.54000000000002,1358.5500000000002,822.86,134.84,1188.4,1.1253,79.566
280.8259,101.55,87.474,3.744,236.63,1356.9499999999998,823.12,133.67,1180.6,1.1808,79.274
280.953,101.53,87.58,3.7295,237.01,1356.9499999999998,822.98,133.68,1173.5,1.1985,79.416
281.0399,101.55,87.078,3.7175,236.72,1357.15,823.27,133.6,1166.3,1.2447,79.374
281.054,101.56,88.45,3.7585,240.7,1358.75,822.98,135.18,1188.0,1.177,79.643
280.7727,101.57,89.477,4.9422,331.63,1373.15,800.3299999999999,164.48,1411.2,0.74598,64.577
281.1299,101.58,91.813,4.9166,326.89,1373.15,801.77,163.32,1399.4,0.69263,65.012
282.49949999999995,101.59,93.605,4.9757,328.15,1373.25,800.9399999999999,162.48,1412.0,0.64806,64.266
284.15599999999995,101.55,89.219,4.908,322.65999999999997,1373.65,803.0799999999999,160.34,1405.9,0.54706,66.445
284.745,101.5,86.22,4.9176,325.21999999999997,1373.35,802.5699999999999,160.61,1401.0,1.0774,66.861
284.855,101.45,86.09,4.8696,319.54,1373.0500000000002,804.79,159.23,1383.3,1.4647,68.178
284.992,101.45,86.776,4.9164,324.88,1373.15,802.91,160.2,1394.6,1.0774,66.327
285.34099999999995,101.46,85.099,4.8406,321.63,1373.4499999999998,803.8299999999999,159.64,1395.3,0.42732,64.704
285.34099999999995,101.48,84.394,4.9099,325.20000000000005,1373.25,802.85,160.55,1395.8,0.44354,64.565
284.69,101.48,87.054,4.8542,323.65000000000003,1372.75,803.88,160.94,1381.2,0.48919,65.273
284.314,101.5,88.378,5.0159,332.71999999999997,1373.15,800.49,162.8,1410.6,0.31156,63.579
280.8908,101.6,89.729,3.7537,237.60000000000002,1357.5500000000002,822.88,134.87,1194.4,0.80827,79.424
280.4834,101.61,91.403,3.7312,236.42,1357.0500000000002,822.84,134.12,1180.2,0.65169,78.411
280.3375,101.61,92.407,3.7739,238.48,1358.35,823.03,133.68,1181.9,0.32057,77.152
280.958,101.63,92.77,3.7907,239.49,1358.5500000000002,823.03,133.69,1189.1,0.48593,77.987
281.428,101.6,91.45,3.8328,239.71,1358.65,823.24,133.69,1199.0,0.17675,77.981
281.6984,101.57,92.484,3.9103,240.7,1359.25,823.05,134.0,1198.5,0.2848,76.814
281.76309999999995,101.58,91.511,3.8863,239.69,1358.75,822.89,133.69,1186.2,0.61968,78.021
281.71689999999995,101.61,92.252,3.8557,239.78000000000003,1358.4499999999998,822.74,133.67,1173.9,0.8643,79.5
281.7692,101.65,91.89,4.236,269.66999999999996,1363.5500000000002,816.04,143.14,1263.1,1.0206,74.961
282.1242,101.66,93.076,4.8948,320.6,1373.0500000000002,803.79,161.32,1384.4,0.52454,67.093
282.6373,101.69,94.757,4.9216,320.67999999999995,1373.35,803.9,160.71,1383.9,0.65947,66.063
284.097,101.68,94.616,4.9238,321.3,1373.35,804.02,159.78,1395.4,0.6372,65.757
285.331,101.67,91.87,4.9464,321.39000000000004,1373.65,803.79,159.04,1399.9,0.39843,63.893
286.078,101.62,92.136,3.9124,242.7,1359.4499999999998,822.47,134.25,1193.1,1.2041,73.038
286.584,101.58,87.9,5.0072,324.5,1372.9499999999998,802.87,158.91,1393.1,1.0984,65.829
287.17,101.56,82.442,4.8757,315.67,1372.9499999999998,805.37,156.89,1377.1,1.1388,66.792
287.59,101.55,79.78,4.9061,318.90999999999997,1373.0500000000002,804.66,157.52,1380.1,0.37213,64.45
287.52599999999995,101.55,81.235,4.8708,317.07,1373.35,805.79,157.34,1378.2,0.47339,64.418
287.225,101.55,82.805,4.9357,321.15000000000003,1373.25,804.49,158.04,1387.6,0.76388,64.794
286.695,101.57,86.679,5.0667,331.88,1373.0500000000002,801.13,160.71,1409.3,0.60736,61.615
285.69199999999995,101.57,84.288,4.9666,327.51,1373.25,802.3,160.86,1400.5,0.22712,63.433
284.78799999999995,101.55,87.048,4.9909,331.44,1373.25,800.9499999999999,161.86,1413.3,0.16385,61.708
285.185,101.53,85.392,4.9852,330.11,1373.0500000000002,801.48,160.95,1407.5,0.11198,63.198
285.596,101.54,82.611,4.9702,327.75,1373.15,802.62,160.26,1402.1,0.044008,63.587
285.845,101.53,81.757,3.9165,249.02999999999997,1361.5500000000002,822.5699999999999,136.28,1216.8,0.48015,72.557
286.0,101.52,80.562,3.849,243.70000000000002,1359.9499999999998,822.88,134.45,1202.8,0.68917,74.155
285.35299999999995,101.51,82.65,3.812,241.08,1358.0500000000002,823.0,133.75,1185.9,0.87295,74.487
284.896,101.51,84.546,3.7537,240.84,1358.0500000000002,823.4399999999999,133.67,1185.6999999999998,0.86904,74.132
284.664,101.5,85.971,3.828,241.54,1358.85,823.01,134.13,1193.3,0.86865,74.203
285.122,101.44,86.453,3.8505,241.66,1359.0500000000002,823.11,133.66,1186.1,0.84483,73.823
285.866,101.43,84.082,3.8794,242.63000000000002,1359.15,823.48,133.66,1188.6,0.81178,74.101
285.694,101.45,84.166,3.8602,242.21,1359.25,823.18,133.58,1182.1,0.81561,74.631
285.576,101.47,84.991,3.8426,240.74,1358.15,823.4399999999999,132.98,1181.6,0.82982,72.096
285.689,101.47,86.074,4.5782,296.13,1366.35,809.49,148.92,1318.9,0.58466,67.067
286.037,101.47,83.334,4.9039,322.18000000000006,1372.9499999999998,804.47,158.15,1377.8,0.41229,64.414
286.473,101.46,82.866,4.8739,316.03000000000003,1373.5500000000002,806.23,156.68,1373.8,0.53082,65.294
286.765,101.42,85.054,4.9354,319.59,1373.0500000000002,804.76,157.31,1379.6,0.70985,66.102
286.963,101.37,88.161,4.9017,316.55,1373.15,805.98,156.72,1374.9,0.88591,66.727
286.968,101.32,90.112,4.9899,322.22,1373.15,804.41,157.73,1383.8,1.0443,65.275
287.193,101.33,89.537,4.9389,318.48,1372.9499999999998,805.93,156.94,1382.0,0.83395,65.151
287.076,101.34,89.864,4.9312,320.09000000000003,1373.25,805.06,157.42,1380.5,0.43549,64.549
286.98,101.33,90.439,4.9438,318.01,1373.5500000000002,806.34,157.02,1382.0,0.41712,64.547
286.951,101.31,90.589,4.9527,319.34999999999997,1373.35,805.23,157.28,1376.7,0.45112,64.351
287.046,101.31,89.908,4.8827,316.03000000000003,1372.9499999999998,806.55,156.38,1370.6,0.42012,64.994
287.099,101.32,90.775,4.916,317.27,1373.15,805.9499999999999,156.7,1373.1,0.39632,63.767
287.553,101.3,90.502,4.9115,316.37,1373.35,806.28,156.59,1379.5,0.3749,62.742
287.955,101.29,88.349,4.963,320.96,1373.0500000000002,804.8199999999999,157.54,1379.6,0.43331,62.087
287.928,101.28,86.911,3.9239,243.07999999999998,1359.4499999999998,823.35,133.54,1195.3,1.0992,70.037
286.929,101.27,87.42,3.9556,247.7,1361.65,823.29,135.77,1201.5,0.76032,71.875
286.235,101.22,87.985,3.8897,243.92,1359.35,823.22,134.34,1199.3,0.82158,71.109
286.285,101.17,90.343,3.8854,241.99,1358.25,823.15,133.29,1181.7,0.75577,71.307
286.125,101.18,89.553,3.9006,243.16,1359.0500000000002,823.02,134.06,1196.4,0.45783,70.472
286.402,101.14,90.975,3.906,242.92000000000002,1358.85,823.24,133.66,1187.5,0.98001,71.399
287.303,101.06,89.815,3.95,243.21,1359.65,822.76,133.65,1185.2,0.99542,79.047
287.726,101.01,87.029,3.9691,242.83999999999997,1359.5500000000002,823.27,133.67,1183.0,0.94939,90.676
287.867,100.99,88.342,3.9776,242.68,1359.5500000000002,822.99,133.67,1180.8,0.96789,102.3
287.798,100.96,88.344,3.9923,242.95999999999998,1359.5500000000002,823.25,133.67,1178.5,1.1136,87.064
288.069,100.93,85.442,4.0097,242.89000000000001,1359.75,823.41,133.61,1176.3,1.0371,71.64
289.033,100.91,80.955,4.0799,242.99,1358.9499999999998,823.24,133.11,1192.7,1.026,71.732
289.114,100.97,83.96,4.0484,244.1,1360.0500000000002,823.53,134.09,1193.5,1.371,68.609
287.797,100.92,92.899,4.0307,242.7,1359.35,823.42,133.69,1193.6,0.94713,67.949
287.676,100.9,94.011,4.0255,242.51000000000002,1359.4499999999998,822.98,133.68,1201.3,0.82606,70.394
287.635,100.88,95.163,4.0824,245.27999999999997,1360.5500000000002,823.25,134.9,1193.7,0.8892,70.68
287.87699999999995,100.9,89.757,4.0332,243.07,1359.5500000000002,823.34,133.67,1194.4,1.0495,70.905
287.551,100.9,86.758,3.9462,242.7,1359.65,822.99,133.66,1199.1,0.99212,70.281
287.47,100.93,90.095,3.9901,245.18,1359.9499999999998,822.73,134.56,1209.6,1.0165,70.547
287.128,100.96,89.118,4.9692,319.49,1372.85,805.28,157.89,1370.1,0.78783,64.278
286.735,101.02,89.664,3.9199,245.07000000000002,1360.15,823.1,134.78,1186.8,1.1288,71.948
287.04,101.05,88.325,3.8074,242.68,1358.0500000000002,823.15,133.12,1181.3,1.0757,69.707
285.307,101.11,89.609,3.8501,240.67000000000002,1358.25,823.4599999999999,133.7,1190.6,1.0159,71.634
283.16299999999995,101.08,89.282,3.7544,236.16,1355.75,823.17,132.67,1167.6,0.3966,74.4
282.6011,101.04,90.107,3.7723,237.04999999999998,1356.75,823.16,133.45,1184.0,1.0307,76.399
281.4783,101.15,95.077,3.7752,236.25,1356.65,823.1,133.87,1191.8,1.3902,78.043
280.6289,101.08,96.901,3.7823,235.41,1356.15,823.11,133.67,1184.7,1.4127,78.829
280.3425,101.07,96.428,3.7695,235.35,1356.15,823.13,133.66,1177.5,1.0733,73.971
280.1893,101.08,96.453,3.7617,235.45000000000002,1356.15,823.09,133.67,1174.6,0.93373,77.884
280.3672,101.07,96.103,3.7674,235.88,1356.35,823.11,133.66,1175.3,0.86319,77.867
280.8258,101.08,95.935,3.7785,236.63,1356.35,823.12,133.57,1174.2,1.0185,77.977
281.11159999999995,101.11,94.24,3.8283,241.03000000000003,1358.9499999999998,823.11,135.56,1184.3,0.90924,78.303
281.5024,101.17,93.474,5.0383,332.18000000000006,1373.15,800.9399999999999,163.23,1405.6,0.55943,65.346
281.9593,101.18,93.008,4.9892,327.35999999999996,1373.25,802.2099999999999,162.4,1403.3,0.55617,65.163
282.4192,101.22,92.001,4.9745,327.0,1373.15,802.13,162.4,1400.8,0.55048,65.106
282.4938,101.21,90.811,4.9447,323.53999999999996,1373.4499999999998,802.98,161.99,1402.4,0.5168,64.887
282.35479999999995,101.19,89.864,4.9884,326.68999999999994,1373.0500000000002,801.49,162.98,1404.9,0.45055,61.399
282.0518,101.17,90.261,4.9635,324.94,1373.0500000000002,802.5799999999999,162.77,1398.0,0.16986,64.133
281.9158,101.15,89.577,5.0184,328.47,1373.0500000000002,801.18,163.31,1403.7,2.1759,72.089
281.81789999999995,101.18,89.402,4.976,325.66,1373.5500000000002,801.81,162.85,1406.6,2.4302,69.543
281.7487,101.18,89.449,5.0171,328.69,1373.35,800.98,163.5,1407.5,1.601,69.573
281.5021,101.18,90.254,4.9651,323.16,1372.85,803.09,162.63,1386.2,1.0439,67.247
281.3785,101.19,90.595,4.974,325.67,1373.25,802.0699999999999,162.96,1401.5,0.91969,66.011
281.43089999999995,101.15,89.787,4.9731,326.96,1373.4499999999998,801.4599999999999,163.36,1408.2,0.79505,66.666
281.4935,101.08,90.009,5.008,329.35,1373.4499999999998,800.9499999999999,163.62,1415.1999999999998,0.69997,66.537
